CustomerID,DaySinceLastOrder,OrderCount,Estimated_Spend,R_Score,F_Score,M_Score,RFM_Segment,Churn
52671,0.0,1.0,768.24,4,2,1,Loyal Customers,0
52672,2.0,2.0,2189.77,3,2,3,Loyal Customers,1
52673,8.0,2.0,2554.75,1,2,3,Hibernating Big Spenders,0
52674,8.0,5.0,3723.5,1,4,4,At-Risk High-Value,0
52675,0.0,1.0,704.22,4,2,1,Loyal Customers,0
52676,14.0,6.0,9699.36,1,4,4,At-Risk High-Value,0
52677,9.0,12.0,19578.9,1,4,4,At-Risk High-Value,0
52678,0.0,1.0,684.14,4,2,1,Loyal Customers,1
52679,7.0,1.0,952.27,1,2,2,Lost / Low Value,1
52680,3.0,7.0,5687.99,3,4,4,Champions,0
52681,2.0,2.0,1529.22,3,2,2,Loyal Customers,0
52682,4.0,1.0,696.41,2,2,1,Lost / Low Value,0
52683,0.0,1.0,707.08,4,2,1,Loyal Customers,0
52684,0.0,1.0,609.46,4,2,1,Loyal Customers,1
52685,0.0,1.0,685.96,4,2,1,Loyal Customers,1
52686,7.0,1.0,862.02,1,2,1,Lost / Low Value,0
52687,2.0,1.0,780.84,3,2,1,Loyal Customers,0
52688,0.0,1.0,1084.21,4,2,2,Loyal Customers,0
52689,2.0,1.0,663.41,3,2,1,Loyal Customers,0
52690,4.0,1.0,785.62,2,2,1,Lost / Low Value,0
52691,2.0,1.0,813.34,3,2,1,Loyal Customers,0
52692,8.0,3.0,2624.49,1,3,3,At-Risk High-Value,0
52693,8.0,1.0,763.73,1,2,1,Lost / Low Value,0
52694,16.0,11.0,16227.92,1,4,4,At-Risk High-Value,0
52695,0.0,1.0,711.32,4,2,1,Loyal Customers,0
52696,7.0,1.0,907.5,1,2,1,Lost / Low Value,0
52697,7.0,4.0,5978.28,1,4,4,At-Risk High-Value,0
52698,2.0,2.0,1653.63,3,2,2,Loyal Customers,0
52699,0.0,3.0,2030.66,4,3,3,Champions,1
52700,0.0,1.0,692.29,4,2,1,Loyal Customers,1
52701,3.0,1.0,852.88,3,2,1,Loyal Customers,0
52702,4.0,1.0,791.62,2,2,1,Lost / Low Value,0
52703,7.0,2.0,2568.28,1,2,3,Hibernating Big Spenders,0
52704,4.0,1.0,912.06,2,2,1,Lost / Low Value,0
52705,1.0,1.0,995.66,4,2,2,Loyal Customers,0
52706,2.0,2.0,1537.58,3,2,2,Loyal Customers,0
52707,7.0,7.0,4829.44,1,4,4,At-Risk High-Value,0
52708,3.0,1.0,846.94,3,2,1,Loyal Customers,0
52709,9.0,1.0,851.79,1,2,1,Lost / Low Value,0
52710,7.0,1.0,925.87,1,2,1,Lost / Low Value,0
52711,0.0,1.0,610.0,4,2,1,Loyal Customers,1
52712,2.0,1.0,865.48,3,2,1,Loyal Customers,0
52713,2.0,1.0,672.43,3,2,1,Loyal Customers,0
52714,11.0,6.0,5196.51,1,4,4,At-Risk High-Value,0
52715,2.0,2.0,2183.94,3,2,3,Loyal Customers,1
52716,7.0,1.0,850.68,1,2,1,Lost / Low Value,0
52717,0.0,1.0,845.9,4,2,1,Loyal Customers,0
52718,9.0,7.0,5833.13,1,4,4,At-Risk High-Value,0
52719,7.0,1.0,667.32,1,2,1,Lost / Low Value,0
52720,0.0,1.0,1533.12,4,2,2,Loyal Customers,0
52721,3.0,1.0,683.76,3,2,1,Loyal Customers,1
52722,3.0,1.0,812.41,3,2,1,Loyal Customers,0
52723,3.0,4.0,6415.42,3,4,4,Champions,0
52724,0.0,1.0,829.79,4,2,1,Loyal Customers,0
52725,0.0,1.0,707.46,4,2,1,Loyal Customers,1
52726,4.0,1.0,855.86,2,2,1,Lost / Low Value,0
52727,4.0,1.0,667.92,2,2,1,Lost / Low Value,0
52728,3.0,2.0,1437.15,3,2,2,Loyal Customers,0
52729,2.0,1.0,704.55,3,2,1,Loyal Customers,0
52730,1.0,2.0,2187.68,4,2,3,Loyal Customers,0
52731,1.0,1.0,1024.54,4,2,2,Loyal Customers,0
52732,6.0,7.0,4953.8,2,4,4,At-Risk High-Value,0
52733,2.0,1.0,845.52,3,2,1,Loyal Customers,0
52734,2.0,1.0,916.68,3,2,1,Loyal Customers,0
52735,7.0,8.0,6601.32,1,4,4,At-Risk High-Value,0
52736,3.0,1.0,680.18,3,2,1,Loyal Customers,1
52737,0.0,1.0,707.19,4,2,1,Loyal Customers,0
52738,9.0,1.0,836.22,1,2,1,Lost / Low Value,0
52739,7.0,1.0,775.78,1,2,1,Lost / Low Value,0
52740,0.0,1.0,1082.34,4,2,2,Loyal Customers,0
52741,8.0,1.0,858.94,1,2,1,Lost / Low Value,1
52742,2.0,2.0,2249.28,3,2,3,Loyal Customers,1
52743,3.0,2.0,1418.67,3,2,2,Loyal Customers,0
52744,8.0,2.0,1756.48,1,2,2,Lost / Low Value,0
52745,9.0,1.0,963.05,1,2,2,Lost / Low Value,0
52746,2.0,1.0,714.5,3,2,1,Loyal Customers,0
52747,4.0,1.0,1629.98,2,2,2,Lost / Low Value,0
52748,0.0,1.0,612.1,4,2,1,Loyal Customers,0
52749,10.0,2.0,2567.51,1,2,3,Hibernating Big Spenders,0
52750,7.0,3.0,2364.78,1,3,3,At-Risk High-Value,0
52751,3.0,4.0,4626.82,3,4,4,Champions,0
52752,4.0,1.0,794.2,2,2,1,Lost / Low Value,0
52753,2.0,1.0,803.94,3,2,1,Loyal Customers,0
52754,4.0,1.0,695.58,2,2,1,Lost / Low Value,0
52755,4.0,9.0,8079.88,2,4,4,At-Risk High-Value,0
52756,10.0,5.0,4311.18,1,4,4,At-Risk High-Value,0
52757,2.0,1.0,670.29,3,2,1,Loyal Customers,0
52758,7.0,1.0,756.14,1,2,1,Lost / Low Value,0
52759,2.0,1.0,768.74,3,2,1,Loyal Customers,0
52760,11.0,12.0,12297.78,1,4,4,At-Risk High-Value,0
52761,0.0,1.0,660.44,4,2,1,Loyal Customers,0
52762,8.0,5.0,3971.0,1,4,4,At-Risk High-Value,0
52763,2.0,1.0,718.68,3,2,1,Loyal Customers,0
52764,7.0,7.0,5898.59,1,4,4,At-Risk High-Value,0
52765,2.0,1.0,847.55,3,2,1,Loyal Customers,0
52766,0.0,1.0,703.01,4,2,1,Loyal Customers,0
52767,3.0,5.0,6038.18,3,4,4,Champions,0
52768,2.0,2.0,1392.6,3,2,2,Loyal Customers,0
52769,2.0,1.0,735.62,3,2,1,Loyal Customers,0
52770,8.0,1.0,830.39,1,2,1,Lost / Low Value,0
52771,1.0,8.0,6546.32,4,4,4,Champions,0
52772,1.0,4.0,2824.14,4,4,3,Champions,0
52773,0.0,1.0,682.33,4,2,1,Loyal Customers,0
52774,2.0,2.0,1349.59,3,2,2,Loyal Customers,0
52775,7.0,1.0,775.94,1,2,1,Lost / Low Value,0
52776,11.0,2.0,2552.66,1,2,3,Hibernating Big Spenders,0
52777,7.0,5.0,5616.05,1,4,4,At-Risk High-Value,0
52778,8.0,2.0,2611.84,1,2,3,Hibernating Big Spenders,0
52779,4.0,1.0,819.88,2,2,1,Lost / Low Value,0
52780,0.0,1.0,741.51,4,2,1,Loyal Customers,0
52781,2.0,1.0,683.98,3,2,1,Loyal Customers,0
52782,2.0,1.0,680.9,3,2,1,Loyal Customers,0
52783,3.0,1.0,1618.7,3,2,2,Loyal Customers,0
52784,0.0,1.0,648.45,4,2,1,Loyal Customers,1
52785,4.0,3.0,2911.26,2,3,3,At-Risk High-Value,0
52786,2.0,1.0,832.2,3,2,1,Loyal Customers,0
52787,9.0,1.0,896.83,1,2,1,Lost / Low Value,0
52788,2.0,2.0,1626.57,3,2,2,Loyal Customers,1
52789,14.0,4.0,6353.6,1,4,4,At-Risk High-Value,0
52790,8.0,9.0,6107.8,1,4,4,At-Risk High-Value,1
52791,10.0,2.0,2592.7,1,2,3,Hibernating Big Spenders,0
52792,7.0,1.0,919.16,1,2,1,Lost / Low Value,0
52793,11.0,11.0,9320.63,1,4,4,At-Risk High-Value,0
52794,4.0,1.0,1041.59,2,2,2,Lost / Low Value,0
52795,2.0,1.0,684.14,3,2,1,Loyal Customers,0
52796,7.0,1.0,1036.04,1,2,2,Lost / Low Value,0
52797,9.0,1.0,843.86,1,2,1,Lost / Low Value,0
52798,1.0,1.0,920.04,4,2,1,Loyal Customers,1
52799,0.0,1.0,915.86,4,2,1,Loyal Customers,0
52800,1.0,1.0,816.75,4,2,1,Loyal Customers,0
52801,2.0,2.0,1408.99,3,2,2,Loyal Customers,0
52802,2.0,1.0,862.9,3,2,1,Loyal Customers,0
52803,2.0,1.0,660.06,3,2,1,Loyal Customers,0
52804,1.0,1.0,713.74,4,2,1,Loyal Customers,0
52805,3.0,1.0,771.38,3,2,1,Loyal Customers,0
52806,4.0,1.0,758.18,2,2,1,Lost / Low Value,0
52807,0.0,2.0,2293.94,4,2,3,Loyal Customers,1
52808,3.0,9.0,10905.34,3,4,4,Champions,0
52809,7.0,1.0,1096.48,1,2,2,Lost / Low Value,0
52810,0.0,1.0,713.13,4,2,1,Loyal Customers,0
52811,3.0,1.0,691.4,3,2,1,Loyal Customers,0
52812,7.0,1.0,1099.5,1,2,2,Lost / Low Value,0
52813,3.0,1.0,887.81,3,2,1,Loyal Customers,0
52814,8.0,1.0,846.45,1,2,1,Lost / Low Value,0
52815,2.0,1.0,792.22,3,2,1,Loyal Customers,0
52816,6.0,2.0,2034.23,2,2,3,Hibernating Big Spenders,1
52817,1.0,2.0,1604.9,4,2,2,Loyal Customers,1
52818,4.0,2.0,1598.08,2,2,2,Lost / Low Value,1
52819,4.0,2.0,1749.77,2,2,2,Lost / Low Value,1
52820,4.0,2.0,1700.6,2,2,2,Lost / Low Value,1
52821,8.0,7.0,6321.32,1,4,4,At-Risk High-Value,1
52822,1.0,2.0,1604.46,4,2,2,Loyal Customers,1
52823,1.0,3.0,2440.85,4,3,3,Champions,1
52824,3.0,2.0,1670.13,3,2,2,Loyal Customers,1
52825,2.0,2.0,1627.23,3,2,2,Loyal Customers,1
52826,9.0,16.0,28199.6,1,4,4,At-Risk High-Value,1
52827,1.0,2.0,1966.91,4,2,3,Loyal Customers,1
52828,3.0,3.0,2630.26,3,3,3,Champions,1
52829,1.0,2.0,1747.68,4,2,2,Loyal Customers,1
52830,3.0,5.0,6082.72,3,4,4,Champions,1
52831,3.0,2.0,1603.03,3,2,2,Loyal Customers,1
52832,1.0,2.0,1696.86,4,2,2,Loyal Customers,1
52833,4.0,2.0,2006.84,2,2,3,Hibernating Big Spenders,1
52834,7.0,2.0,2043.14,1,2,3,Hibernating Big Spenders,1
52835,4.0,5.0,4802.32,2,4,4,At-Risk High-Value,1
52836,8.0,8.0,8215.68,1,4,4,At-Risk High-Value,1
52837,3.0,16.0,20074.56,3,4,4,Champions,1
52838,1.0,2.0,1559.25,4,2,2,Loyal Customers,1
52839,3.0,3.0,2814.74,3,3,3,Champions,1
52840,4.0,2.0,2546.5,2,2,3,Hibernating Big Spenders,1
52841,5.0,2.0,1837.0,2,2,2,Lost / Low Value,1
52842,7.0,2.0,2177.45,1,2,3,Hibernating Big Spenders,0
52843,6.0,5.0,4071.65,2,4,4,At-Risk High-Value,0
52844,16.0,2.0,1633.28,1,2,2,Lost / Low Value,0
52845,3.0,4.0,4729.56,3,4,4,Champions,0
52846,10.0,2.0,1850.09,1,2,3,Hibernating Big Spenders,0
52847,1.0,2.0,2049.52,4,2,3,Loyal Customers,0
52848,1.0,2.0,1743.06,4,2,2,Loyal Customers,0
52849,12.0,2.0,2569.05,1,2,3,Hibernating Big Spenders,0
52850,3.0,2.0,1620.41,3,2,2,Loyal Customers,0
52851,3.0,3.0,2445.8,3,3,3,Champions,0
52852,3.0,3.0,2396.46,3,3,3,Champions,0
52853,3.0,2.0,1673.43,3,2,2,Loyal Customers,0
52854,3.0,2.0,2413.29,3,2,3,Loyal Customers,0
52855,2.0,2.0,1657.26,3,2,2,Loyal Customers,0
52856,5.0,5.0,8917.15,2,4,4,At-Risk High-Value,0
52857,9.0,2.0,1644.61,1,2,2,Lost / Low Value,0
52858,3.0,8.0,9644.36,3,4,4,Champions,0
52859,3.0,2.0,2330.46,3,2,3,Loyal Customers,0
52860,5.0,2.0,1709.18,2,2,2,Lost / Low Value,0
52861,2.0,2.0,1711.38,3,2,2,Loyal Customers,0
52862,1.0,2.0,1630.75,4,2,2,Loyal Customers,1
52863,3.0,8.0,6418.72,3,4,4,Champions,0
52864,11.0,7.0,5995.22,1,4,4,At-Risk High-Value,0
52865,4.0,2.0,1925.66,2,2,3,Hibernating Big Spenders,0
52866,3.0,3.0,2764.9,3,3,3,Champions,0
52867,3.0,2.0,1650.0,3,2,2,Loyal Customers,0
52868,1.0,2.0,1496.22,4,2,2,Loyal Customers,1
52869,3.0,16.0,20198.64,3,4,4,Champions,0
52870,2.0,3.0,2440.02,3,3,3,Champions,0
52871,3.0,2.0,1807.19,3,2,2,Loyal Customers,0
52872,3.0,2.0,1629.21,3,2,2,Loyal Customers,0
52873,3.0,2.0,1720.4,3,2,2,Loyal Customers,1
52874,3.0,2.0,1780.9,3,2,2,Loyal Customers,0
52875,4.0,2.0,1864.5,2,2,3,Hibernating Big Spenders,0
52876,7.0,2.0,1678.16,1,2,2,Lost / Low Value,0
52877,10.0,10.0,17343.15,1,4,4,At-Risk High-Value,0
52878,16.0,3.0,5151.63,1,3,4,At-Risk High-Value,0
52879,3.0,2.0,2425.17,3,2,3,Loyal Customers,0
52880,1.0,2.0,2885.74,4,2,3,Loyal Customers,0
52881,10.0,12.0,21449.34,1,4,4,At-Risk High-Value,0
52882,4.0,2.0,1625.69,2,2,2,Lost / Low Value,0
52883,2.0,2.0,2025.76,3,2,3,Loyal Customers,1
52884,3.0,3.0,2407.18,3,3,3,Champions,0
52885,9.0,12.0,19332.72,1,4,4,At-Risk High-Value,0
52886,8.0,2.0,1767.04,1,2,2,Lost / Low Value,0
52887,3.0,2.0,1861.75,3,2,3,Loyal Customers,0
52888,3.0,2.0,1954.15,3,2,3,Loyal Customers,0
52889,1.0,2.0,2095.83,4,2,3,Loyal Customers,0
52890,8.0,2.0,2063.71,1,2,3,Hibernating Big Spenders,0
52891,1.0,3.0,2771.67,4,3,3,Champions,0
52892,8.0,2.0,2123.44,1,2,3,Hibernating Big Spenders,0
52893,1.0,3.0,2691.98,4,3,3,Champions,0
52894,8.0,4.0,3353.02,1,4,4,At-Risk High-Value,0
52895,1.0,2.0,2109.03,4,2,3,Loyal Customers,1
52896,10.0,2.0,2215.29,1,2,3,Hibernating Big Spenders,1
52897,3.0,3.0,2446.62,3,3,3,Champions,0
52898,8.0,2.0,1611.83,1,2,2,Lost / Low Value,0
52899,3.0,2.0,1911.36,3,2,3,Loyal Customers,0
52900,3.0,2.0,2408.56,3,2,3,Loyal Customers,0
52901,3.0,10.0,12595.0,3,4,4,Champions,1
52902,3.0,6.0,6921.42,3,4,4,Champions,0
52903,3.0,2.0,2472.91,3,2,3,Loyal Customers,0
52904,8.0,2.0,2748.9,1,2,3,Hibernating Big Spenders,0
52905,5.0,2.0,1667.27,2,2,2,Lost / Low Value,1
52906,1.0,2.0,2870.01,4,2,3,Loyal Customers,0
52907,2.0,2.0,2111.56,3,2,3,Loyal Customers,1
52908,6.0,2.0,1601.38,2,2,2,Lost / Low Value,1
52909,3.0,13.0,15275.98,3,4,4,Champions,0
52910,6.0,2.0,2028.4,2,2,3,Hibernating Big Spenders,0
52911,8.0,4.0,4051.08,1,4,4,At-Risk High-Value,0
52912,2.0,2.0,1663.42,3,2,2,Loyal Customers,0
52913,8.0,2.0,2715.35,1,2,3,Hibernating Big Spenders,0
52914,3.0,6.0,7625.97,3,4,4,Champions,0
52915,5.0,2.0,1852.95,2,2,3,Hibernating Big Spenders,0
52916,1.0,2.0,1614.47,4,2,2,Loyal Customers,0
52917,9.0,6.0,825.0,1,4,1,At-Risk High-Value,0
52918,2.0,5.0,5614.95,3,4,4,Champions,0
52919,3.0,2.0,2341.79,3,2,3,Loyal Customers,0
52920,2.0,2.0,1637.79,3,2,2,Loyal Customers,1
52921,3.0,3.0,2592.48,3,3,3,Champions,0
52922,16.0,12.0,20943.12,1,4,4,At-Risk High-Value,0
52923,3.0,3.0,2436.55,3,3,3,Champions,0
52924,7.0,2.0,3521.87,1,2,4,Hibernating Big Spenders,0
52925,5.0,2.0,1642.96,2,2,2,Lost / Low Value,1
52926,10.0,2.0,3142.04,1,2,4,Hibernating Big Spenders,0
52927,8.0,2.0,1672.77,1,2,2,Lost / Low Value,1
52928,13.0,16.0,27779.84,1,4,4,At-Risk High-Value,0
52929,3.0,2.0,1807.41,3,2,2,Loyal Customers,0
52930,3.0,2.0,1785.3,3,2,2,Loyal Customers,1
52931,3.0,2.0,1620.52,3,2,2,Loyal Customers,0
52932,3.0,3.0,2799.23,3,3,3,Champions,0
52933,1.0,2.0,1712.92,4,2,2,Loyal Customers,0
52934,8.0,5.0,4350.22,1,4,4,At-Risk High-Value,0
52935,8.0,2.0,3487.22,1,2,4,Hibernating Big Spenders,0
52936,3.0,3.0,4318.88,3,3,4,Champions,0
52937,3.0,2.0,1695.21,3,2,2,Loyal Customers,0
52938,10.0,6.0,6090.81,1,4,4,At-Risk High-Value,0
52939,3.0,2.0,1806.2,3,2,2,Loyal Customers,0
52940,3.0,2.0,2082.74,3,2,3,Loyal Customers,0
52941,3.0,2.0,2480.28,3,2,3,Loyal Customers,1
52942,9.0,2.0,2578.18,1,2,3,Hibernating Big Spenders,0
52943,6.0,2.0,1632.4,2,2,2,Lost / Low Value,0
52944,3.0,2.0,2094.95,3,2,3,Loyal Customers,0
52945,3.0,2.0,2137.41,3,2,3,Loyal Customers,0
52946,3.0,2.0,1913.78,3,2,3,Loyal Customers,0
52947,9.0,8.0,6640.92,1,4,4,At-Risk High-Value,0
52948,10.0,4.0,7025.92,1,4,4,At-Risk High-Value,0
52949,1.0,2.0,1674.53,4,2,2,Loyal Customers,0
52950,5.0,2.0,1757.69,2,2,2,Lost / Low Value,1
52951,4.0,2.0,1682.34,2,2,2,Lost / Low Value,0
52952,6.0,8.0,7809.56,2,4,4,At-Risk High-Value,0
52953,5.0,2.0,1614.36,2,2,2,Lost / Low Value,0
52954,8.0,8.0,12923.68,1,4,4,At-Risk High-Value,0
52955,1.0,2.0,1758.35,4,2,2,Loyal Customers,1
52956,1.0,2.0,2105.84,4,2,3,Loyal Customers,0
52957,9.0,8.0,7956.08,1,4,4,At-Risk High-Value,0
52958,6.0,2.0,1815.0,2,2,2,Lost / Low Value,0
52959,11.0,2.0,2859.56,1,2,3,Hibernating Big Spenders,0
52960,12.0,11.0,9504.55,1,4,4,At-Risk High-Value,0
52961,14.0,5.0,8674.88,1,4,4,At-Risk High-Value,0
52962,10.0,2.0,2678.39,1,2,3,Hibernating Big Spenders,1
52963,5.0,2.0,1602.7,2,2,2,Lost / Low Value,0
52964,2.0,2.0,2090.22,3,2,3,Loyal Customers,0
52965,1.0,2.0,1730.3,4,2,2,Loyal Customers,0
52966,3.0,2.0,2871.33,3,2,3,Loyal Customers,0
52967,3.0,2.0,2694.56,3,2,3,Loyal Customers,0
52968,8.0,8.0,7966.2,1,4,4,At-Risk High-Value,0
52969,5.0,2.0,2078.67,2,2,3,Hibernating Big Spenders,0
52970,7.0,2.0,3480.84,1,2,4,Hibernating Big Spenders,0
52971,4.0,2.0,3309.24,2,2,4,Hibernating Big Spenders,0
52972,7.0,12.0,11488.62,1,4,4,At-Risk High-Value,0
52973,10.0,2.0,1875.94,1,2,3,Hibernating Big Spenders,0
52974,9.0,2.0,1970.65,1,2,3,Hibernating Big Spenders,0
52975,4.0,4.0,3793.02,2,4,4,At-Risk High-Value,0
52976,8.0,6.0,4822.95,1,4,4,At-Risk High-Value,0
52977,1.0,2.0,1722.71,4,2,2,Loyal Customers,1
52978,3.0,2.0,2006.95,3,2,3,Loyal Customers,0
52979,3.0,2.0,1636.03,3,2,2,Loyal Customers,1
52980,3.0,2.0,1739.1,3,2,2,Loyal Customers,0
52981,3.0,2.0,3428.15,3,2,4,Loyal Customers,0
52982,8.0,8.0,7473.4,1,4,4,At-Risk High-Value,0
52983,3.0,3.0,2522.68,3,3,3,Champions,0
52984,5.0,8.0,8064.32,2,4,4,At-Risk High-Value,1
52985,3.0,2.0,1630.86,3,2,2,Loyal Customers,0
52986,9.0,2.0,2862.75,1,2,3,Hibernating Big Spenders,0
52987,1.0,2.0,1531.2,4,2,2,Loyal Customers,1
52988,10.0,7.0,7900.2,1,4,4,At-Risk High-Value,0
52989,1.0,2.0,1780.68,4,2,2,Loyal Customers,0
52990,3.0,2.0,1978.02,3,2,3,Loyal Customers,0
52991,5.0,2.0,3136.65,2,2,4,Hibernating Big Spenders,0
52992,1.0,2.0,1507.0,4,2,2,Loyal Customers,0
52993,8.0,2.0,1997.71,1,2,3,Hibernating Big Spenders,0
52994,8.0,8.0,8548.76,1,4,4,At-Risk High-Value,0
52995,3.0,4.0,4864.86,3,4,4,Champions,0
52996,9.0,2.0,1999.14,1,2,3,Hibernating Big Spenders,0
52997,9.0,5.0,4945.6,1,4,4,At-Risk High-Value,0
52998,2.0,2.0,2701.71,3,2,3,Loyal Customers,0
52999,3.0,2.0,1997.6,3,2,3,Loyal Customers,0
53000,4.0,2.0,1905.31,2,2,3,Hibernating Big Spenders,0
53001,1.0,2.0,2080.1,4,2,3,Loyal Customers,0
53002,12.0,10.0,9740.5,1,4,4,At-Risk High-Value,0
53003,3.0,3.0,2507.17,3,3,3,Champions,0
53004,9.0,2.0,2681.58,1,2,3,Hibernating Big Spenders,0
53005,11.0,12.0,19514.88,1,4,4,At-Risk High-Value,0
53006,8.0,2.0,1645.05,1,2,2,Lost / Low Value,0
53007,8.0,2.0,2911.04,1,2,3,Hibernating Big Spenders,0
53008,8.0,8.0,7674.04,1,4,4,At-Risk High-Value,1
53009,3.0,2.0,1647.58,3,2,2,Loyal Customers,0
53010,10.0,12.0,11700.48,1,4,4,At-Risk High-Value,0
53011,5.0,2.0,1867.58,2,2,3,Hibernating Big Spenders,0
53012,8.0,2.0,2205.17,1,2,3,Hibernating Big Spenders,0
53013,8.0,2.0,1931.05,1,2,3,Hibernating Big Spenders,0
53014,3.0,3.0,2634.06,3,3,3,Champions,1
53015,10.0,2.0,2010.25,1,2,3,Hibernating Big Spenders,0
53016,3.0,9.0,10614.28,3,4,4,Champions,0
53017,4.0,14.0,24464.44,2,4,4,At-Risk High-Value,0
53018,1.0,2.0,1951.18,4,2,3,Loyal Customers,1
53019,2.0,2.0,1890.02,3,2,3,Loyal Customers,0
53020,2.0,2.0,3388.0,3,2,4,Loyal Customers,0
53021,1.0,2.0,1953.27,4,2,3,Loyal Customers,0
53022,5.0,2.0,2073.39,2,2,3,Hibernating Big Spenders,0
53023,4.0,2.0,1910.59,2,2,3,Hibernating Big Spenders,0
53024,3.0,2.0,2473.35,3,2,3,Loyal Customers,0
53025,9.0,10.0,8908.35,1,4,4,At-Risk High-Value,0
53026,3.0,2.0,2195.27,3,2,3,Loyal Customers,0
53027,8.0,2.0,1608.09,1,2,2,Lost / Low Value,1
53028,3.0,3.0,2719.7,3,3,3,Champions,0
53029,3.0,2.0,2047.98,3,2,3,Loyal Customers,0
53030,8.0,2.0,2058.54,1,2,3,Hibernating Big Spenders,0
53031,5.0,2.0,2073.17,2,2,3,Hibernating Big Spenders,0
53032,10.0,2.0,2641.1,1,2,3,Hibernating Big Spenders,0
53033,11.0,5.0,5401.82,1,4,4,At-Risk High-Value,0
53034,8.0,2.0,2284.48,1,2,3,Hibernating Big Spenders,0
53035,14.0,2.0,2265.45,1,2,3,Hibernating Big Spenders,0
53036,3.0,2.0,1694.44,3,2,2,Loyal Customers,0
53037,3.0,2.0,2038.52,3,2,3,Loyal Customers,0
53038,1.0,2.0,1702.36,4,2,2,Loyal Customers,0
53039,1.0,2.0,3134.12,4,2,4,Loyal Customers,0
53040,3.0,2.0,1886.39,3,2,3,Loyal Customers,0
53041,1.0,2.0,1671.56,4,2,2,Loyal Customers,0
53042,8.0,2.0,1635.7,1,2,2,Lost / Low Value,0
53043,1.0,2.0,2750.44,4,2,3,Loyal Customers,0
53044,8.0,7.0,7112.49,1,4,4,At-Risk High-Value,0
53045,3.0,3.0,2843.94,3,3,3,Champions,0
53046,8.0,8.0,7830.24,1,4,4,At-Risk High-Value,0
53047,1.0,2.0,2120.91,4,2,3,Loyal Customers,0
53048,3.0,2.0,1614.14,3,2,2,Loyal Customers,1
53049,1.0,2.0,2106.83,4,2,3,Loyal Customers,0
53050,3.0,2.0,2441.89,3,2,3,Loyal Customers,0
53051,3.0,2.0,2118.05,3,2,3,Loyal Customers,0
53052,8.0,2.0,1618.43,1,2,2,Lost / Low Value,0
53053,3.0,3.0,2493.15,3,3,3,Champions,0
53054,1.0,2.0,1688.61,4,2,2,Loyal Customers,1
53055,4.0,2.0,1754.72,2,2,2,Lost / Low Value,0
53056,1.0,2.0,1953.38,4,2,3,Loyal Customers,0
53057,3.0,8.0,9616.2,3,4,4,Champions,1
53058,3.0,2.0,2529.56,3,2,3,Loyal Customers,0
53059,1.0,2.0,2076.8,4,2,3,Loyal Customers,1
53060,3.0,3.0,2500.9,3,3,3,Champions,0
53061,1.0,2.0,1673.76,4,2,2,Loyal Customers,1
53062,3.0,2.0,1617.11,3,2,2,Loyal Customers,0
53063,1.0,2.0,2094.4,4,2,3,Loyal Customers,0
53064,5.0,2.0,1794.76,2,2,2,Lost / Low Value,0
53065,8.0,2.0,1952.83,1,2,3,Hibernating Big Spenders,0
53066,1.0,2.0,1870.0,4,2,3,Loyal Customers,0
53067,8.0,2.0,1917.96,1,2,3,Hibernating Big Spenders,0
53068,3.0,3.0,2482.1,3,3,3,Champions,0
53069,5.0,2.0,1958.44,2,2,3,Hibernating Big Spenders,1
53070,3.0,2.0,3207.49,3,2,4,Loyal Customers,0
53071,4.0,2.0,1843.6,2,2,3,Hibernating Big Spenders,0
53072,1.0,2.0,1647.36,4,2,2,Loyal Customers,0
53073,5.0,2.0,1716.22,2,2,2,Lost / Low Value,1
53074,3.0,2.0,1621.84,3,2,2,Loyal Customers,0
53075,1.0,10.0,11052.8,4,4,4,Champions,0
53076,1.0,2.0,1626.35,4,2,2,Loyal Customers,1
53077,18.0,13.0,11106.81,1,4,4,At-Risk High-Value,0
53078,4.0,2.0,2003.65,2,2,3,Hibernating Big Spenders,0
53079,3.0,2.0,1658.36,3,2,2,Loyal Customers,0
53080,2.0,2.0,1836.67,3,2,2,Loyal Customers,0
53081,10.0,4.0,5903.92,1,4,4,At-Risk High-Value,0
53082,1.0,2.0,1754.28,4,2,2,Loyal Customers,0
53083,3.0,2.0,3509.66,3,2,4,Loyal Customers,0
53084,3.0,2.0,2094.18,3,2,3,Loyal Customers,0
53085,13.0,4.0,3697.32,1,4,4,At-Risk High-Value,0
53086,3.0,2.0,1623.38,3,2,2,Loyal Customers,0
53087,3.0,2.0,1872.42,3,2,3,Loyal Customers,0
53088,4.0,2.0,1868.57,2,2,3,Hibernating Big Spenders,0
53089,8.0,11.0,10254.14,1,4,4,At-Risk High-Value,0
53090,3.0,4.0,3237.96,3,4,4,Champions,0
53091,7.0,2.0,3486.67,1,2,4,Hibernating Big Spenders,0
53092,8.0,2.0,2828.32,1,2,3,Hibernating Big Spenders,0
53093,5.0,5.0,5246.18,2,4,4,At-Risk High-Value,0
53094,8.0,2.0,2298.12,1,2,3,Hibernating Big Spenders,0
53095,9.0,2.0,1876.38,1,2,3,Hibernating Big Spenders,0
53096,3.0,2.0,1818.41,3,2,2,Loyal Customers,1
53097,5.0,2.0,2251.59,2,2,3,Hibernating Big Spenders,0
53098,3.0,2.0,1666.94,3,2,2,Loyal Customers,0
53099,5.0,2.0,3196.05,2,2,4,Hibernating Big Spenders,0
